"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5"
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-08-24",,,,,"0.00","0.0","0.0",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-08-25",,,,,"0.00","0.0","0.0",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-08-26",,,,,"0.00","0.0","0.0",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-08-27",,,,,"0.82","0.0","0.0",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-08-28",,,,,"0.18","0.0","0.0",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-08-29",,,,,"0.00","0.0","0.0",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-08-30",,,,,"0.08","0.0","0.0",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-08-31",,,,,"0.02","0.0","0.0",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-01",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-02",,,,,"0.14","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-03",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-04",,,,,"0.26","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-05",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-06",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-07",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-08",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-09",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-10",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-11",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-12",,,,,"1.09","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-13",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-14",,,,,"0.22","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-16",,"    2","0.06",,,,"0.0",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-17",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-18",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-19",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-20",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-21",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-22",,,,,"0.06","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-23",,,,,"0.01","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-24",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-25",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-26",,,,,"0.02","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-27",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-28",,,,,"0.81","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-29",,,,,"0.06","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-09-30",,,,,"0.26","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-01",,,,,"0.07","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-02",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-03",,,,,"0.82","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-04",,,,,"0.04","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-05",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-06",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-07",,,,,"0.03","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-08",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-12",,"    4","0.46",,,,"0.0",,,,,,,"0.0",,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-13",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-14",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-15",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-16",,,,,"0.06","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-17",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-18",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-19",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-20",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-21",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-22",,,,,"0.22","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-23",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-24",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-25",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-26",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-27",,,,,"1.33","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-28",,,,,"0.04","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-29",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-30",,,,,"0.02","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-10-31",,,,,"0.35","0.0",,,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-11-01",,,,,"0.78","0.0","0.0",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-11-02",,,,,"0.00","0.0","0.0",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-11-03",,,,,"0.04","0.0","0.0",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-11-04",,,,,"0.03","0.0","0.0",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-11-05",,,,,"0.00","0.0","0.0",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-11-06",,,,,"0.00","0.0","0.0",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-11-07",,,,,"0.00","0.2","0.2",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-11-08",,,,,"0.01","0.0","0.0",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-11-09",,,,,"0.00","0.0","0.0",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-11-10",,,,,"0.00","0.0","0.0",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-11-11",,,,,"0.03","0.6","0.6",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-11-12",,,,,"0.61","6.1","6.1",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-11-13",,,,,"0.00","0.0","5.5",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-11-14",,,,,"0.01","0.1","5.5",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-11-15",,,,,"0.00","0.0","5.3",,,,,,,,,,
"US1MIWS0007","ANN ARBOR 3.1 SE, MI US","2019-11-16",,,,,"0.00","0.0","4.2",,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-11-03",,,,,"0.01",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-11-04",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-11-05",,,,,"0.24",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-11-06",,,,,"0.28",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-11-07",,,,,"0.05",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-11-24",,,,,"0.30",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-11-25",,,,,"0.02",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-12-02",,,,,"0.30",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-12-13",,,,,"0.05",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-12-14",,,,,"0.16",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-12-15",,,,,"0.01",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-12-21",,"    6","0.56",,,,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-12-22",,,,,"0.00",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2018-12-28",,,,,"0.28",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-01-01",,,,,"0.97",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-01-08",,,,,"0.09",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-01-09",,,,,"0.09",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-01-10",,,,,"0.00",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-03-10",,,,,"0.65",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-03-21",,,,,"0.11",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-03-22",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-03-23",,,,,"0.00",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-03-24",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-03-25",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-03-26",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-03-27",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-03-29",,,,,"0.05",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-01",,"    2","1.24",,,,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-07",,"    6","0.02",,,,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-08",,,,,"0.00",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-09",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-11",,,,,"0.02",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-12",,,,,"0.20",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-13",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-14",,,,,"0.25",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-15",,,,,"0.36",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-16",,,,,"0.02",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-18",,,,,"0.07",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-19",,,,,"0.70",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-20",,,,,"0.01",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-21",,,,,"0.92",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-23",,,,,"0.04",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-24",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-25",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-26",,,,,"1.43",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-27",,,,,"0.07",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-28",,,,,"0.25",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-29",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-04-30",,,,,"0.40",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-01",,,,,"1.33",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-02",,,,,"0.02",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-03",,,,,"0.17",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-04",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-05",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-06",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-07",,,,,"0.28",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-08",,,,,"0.06",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-09",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-10",,,,,"0.06",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-11",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-12",,,,,"0.04",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-13",,,,,"0.06",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-21",,"    8","0.80",,,,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-22",,,,,"0.03",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-23",,,,,"0.40",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-24",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-25",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-26",,,,,"0.04",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-27",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-28",,,,,"0.19",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-29",,,,,"0.16",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-05-30",,,,,"0.32",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-01",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-02",,,,,"1.40",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-03",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-04",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-05",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-06",,,,,"0.20",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-07",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-08",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-09",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-10",,,,,"1.59",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-12",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-13",,,,,"0.92",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-14",,,,,"0.12",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-15",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-16",,,,,"0.32",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-17",,,,,"0.28",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-19",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-20",,,,,"0.25",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-21",,,,,"0.47",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-22",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-23",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-24",,,,,"0.06",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-25",,,,,"0.04",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-26",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-27",,,,,"0.02",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-28",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-29",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-06-30",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-01",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-02",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-03",,,,,"0.10",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-04",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-05",,,,,"0.50",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-06",,,,,"0.09",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-07",,,,,"0.43",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-08",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-09",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-10",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-11",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-12",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-13",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-14",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-15",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-16",,,,,"0.00",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-17",,,,,"4.00",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-18",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-19",,,,,"0.04",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-20",,,,,"0.71",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-21",,,,,"0.11",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-22",,,,,"0.20",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-23",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-24",,,,,"0.04",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-25",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-26",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-27",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-28",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-29",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-30",,,,,"0.33",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-07-31",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-01",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-02",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-03",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-04",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-05",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-06",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-07",,,,,"0.15",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-08",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-09",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-10",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-11",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-12",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-13",,,,,"0.00",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-14",,,,,"0.00","0.0",,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-15",,,,,"0.00",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-16",,,,,"0.00",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-17",,,,,"0.06",,,,,,,,,,,,
"US1MIWS0005","ANN ARBOR 3.0 SE, MI US","2019-08-18",,,,,"0.00","0.0",,,,,,,,,,,
